interval_start_utc,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2024-02-29 13:55:00+00:00,2024-02-29 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.09,21.7,5.37,2.02
2024-02-29 16:10:00+00:00,2024-02-29 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.81,17.85,14.17,1.79
2024-02-29 18:25:00+00:00,2024-02-29 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.6,18.59,2.26,1.75
2024-02-29 20:40:00+00:00,2024-02-29 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.53,17.06,-0.0,1.47
2024-02-29 22:55:00+00:00,2024-02-29 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,-72.11,18.44,-92.01,1.46
2024-03-01 01:10:00+00:00,2024-03-01 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.4,20.66,-0.0,1.74
2024-03-01 03:25:00+00:00,2024-03-01 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.58,23.68,-0.0,1.9
2024-03-01 04:55:00+00:00,2024-03-01 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.71,33.03,-0.0,1.68
2024-03-01 07:10:00+00:00,2024-03-01 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.19,27.24,-0.0,0.95
2024-03-01 09:25:00+00:00,2024-03-01 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.54,30.33,-0.0,1.21
2024-03-01 11:40:00+00:00,2024-03-01 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.59,47.37,-0.0,3.22
2024-03-01 13:55:00+00:00,2024-03-01 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.6,39.25,-0.0,2.35
2024-03-01 16:10:00+00:00,2024-03-01 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.04,23.51,-0.0,1.53
2024-03-01 18:25:00+00:00,2024-03-01 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.63,19.32,-0.0,1.31
2024-03-01 20:40:00+00:00,2024-03-01 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.92,22.35,4.12,1.45
2024-03-01 22:55:00+00:00,2024-03-01 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.84,22.11,-0.0,1.73
2024-03-02 01:10:00+00:00,2024-03-02 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.51,36.63,-0.13,2.01
2024-03-02 03:25:00+00:00,2024-03-02 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.65,36.6,-0.0,2.05
2024-03-02 04:55:00+00:00,2024-03-02 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.7,21.7,-0.0,1.0
2024-03-02 07:10:00+00:00,2024-03-02 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.68,20.89,-0.0,0.79
2024-03-02 09:25:00+00:00,2024-03-02 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.9,22.0,-0.0,0.9
2024-03-02 11:40:00+00:00,2024-03-02 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.67,23.63,-0.0,1.04
2024-03-02 13:55:00+00:00,2024-03-02 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.84,23.57,-0.0,1.27
2024-03-02 16:10:00+00:00,2024-03-02 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.04,23.74,-0.0,1.3
2024-03-02 18:25:00+00:00,2024-03-02 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.09,25.78,-0.0,1.31
2024-03-02 20:40:00+00:00,2024-03-02 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.77,27.45,-0.0,1.32
2024-03-02 22:55:00+00:00,2024-03-02 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.96,33.33,-0.04,1.67
2024-03-03 01:10:00+00:00,2024-03-03 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.14,34.07,-0.05,1.12
2024-03-03 03:25:00+00:00,2024-03-03 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.49,23.46,-0.0,1.03
2024-03-03 04:55:00+00:00,2024-03-03 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.03,24.51,-0.0,0.52
2024-03-03 07:10:00+00:00,2024-03-03 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.33,21.89,-0.0,0.44
2024-03-03 09:25:00+00:00,2024-03-03 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.81,20.28,-0.0,0.53
2024-03-03 11:40:00+00:00,2024-03-03 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.7,19.16,-0.0,0.54
2024-03-03 13:55:00+00:00,2024-03-03 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.19,20.45,-0.0,0.74
2024-03-03 16:10:00+00:00,2024-03-03 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.86,21.98,-0.0,0.88
2024-03-03 18:25:00+00:00,2024-03-03 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.59,19.88,-0.0,0.71
2024-03-03 20:40:00+00:00,2024-03-03 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.54,20.75,-0.0,0.79
2024-03-03 22:55:00+00:00,2024-03-03 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.41,19.25,-0.0,1.16
2024-03-04 01:10:00+00:00,2024-03-04 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.74,21.78,-0.0,0.96
2024-03-04 03:25:00+00:00,2024-03-04 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.95,32.24,-0.0,0.71
2024-03-04 04:55:00+00:00,2024-03-04 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.1,19.5,-0.0,0.6
2024-03-04 07:10:00+00:00,2024-03-04 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.4,16.88,-0.0,0.52
2024-03-04 09:25:00+00:00,2024-03-04 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.15,19.05,-0.0,0.1
2024-03-04 11:40:00+00:00,2024-03-04 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.05,20.36,-0.0,0.69
2024-03-04 13:55:00+00:00,2024-03-04 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.19,20.11,-0.0,1.08
2024-03-04 16:10:00+00:00,2024-03-04 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.04,22.9,-0.03,1.17
2024-03-04 18:25:00+00:00,2024-03-04 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.67,21.74,-0.0,0.93
2024-03-04 20:40:00+00:00,2024-03-04 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.32,21.24,-0.0,1.08
2024-03-04 22:55:00+00:00,2024-03-04 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.8,22.33,-0.0,1.47
2024-03-05 01:10:00+00:00,2024-03-05 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.77,22.53,-0.0,1.24
2024-03-05 03:25:00+00:00,2024-03-05 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.9,21.96,-0.0,0.94
2024-03-05 04:55:00+00:00,2024-03-05 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,15.96,15.06,-0.0,0.9
2024-03-05 07:10:00+00:00,2024-03-05 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,15.37,14.53,-0.0,0.84
2024-03-05 09:25:00+00:00,2024-03-05 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,14.55,13.75,-0.0,0.8
2024-03-05 11:40:00+00:00,2024-03-05 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.95,24.79,-0.0,1.16
2024-03-05 13:55:00+00:00,2024-03-05 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.08,22.44,-0.0,1.64
2024-03-05 16:10:00+00:00,2024-03-05 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.6,23.93,-0.0,1.67
2024-03-05 18:25:00+00:00,2024-03-05 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.35,23.73,-0.0,1.62
2024-03-05 20:40:00+00:00,2024-03-05 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.51,25.74,-0.0,1.77
2024-03-05 22:55:00+00:00,2024-03-05 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.87,32.84,-0.07,2.1
2024-03-06 01:10:00+00:00,2024-03-06 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.75,29.87,-0.0,1.88
2024-03-06 03:25:00+00:00,2024-03-06 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.25,22.19,-0.0,1.06
2024-03-06 04:55:00+00:00,2024-03-06 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.34,24.67,-0.0,0.67
2024-03-06 07:10:00+00:00,2024-03-06 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.99,20.52,-0.0,0.47
2024-03-06 09:25:00+00:00,2024-03-06 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.62,25.04,-0.0,0.58
2024-03-06 11:40:00+00:00,2024-03-06 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.65,34.75,-0.0,0.9
2024-03-06 13:55:00+00:00,2024-03-06 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.1,48.08,-0.0,2.02
2024-03-06 16:10:00+00:00,2024-03-06 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.76,36.56,-0.0,1.2
2024-03-06 18:25:00+00:00,2024-03-06 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.58,34.3,-0.02,1.3
2024-03-06 20:40:00+00:00,2024-03-06 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.53,34.16,-0.03,1.4
2024-03-06 22:55:00+00:00,2024-03-06 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.07,32.99,-0.0,2.08
2024-03-07 01:10:00+00:00,2024-03-07 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.42,33.93,-0.04,1.53
2024-03-07 03:25:00+00:00,2024-03-07 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.14,28.29,-0.0,0.85
2024-03-07 04:55:00+00:00,2024-03-07 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.2,32.74,-0.0,0.46
2024-03-07 07:10:00+00:00,2024-03-07 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.06,29.56,-0.0,0.5
2024-03-07 09:25:00+00:00,2024-03-07 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.02,27.44,-0.0,0.58
2024-03-07 11:40:00+00:00,2024-03-07 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.34,35.32,-0.04,1.06
2024-03-07 13:55:00+00:00,2024-03-07 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.16,31.03,0.52,1.61
2024-03-07 16:10:00+00:00,2024-03-07 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.48,33.8,-0.08,1.76
2024-03-07 18:25:00+00:00,2024-03-07 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.04,26.53,-0.0,1.51
2024-03-07 20:40:00+00:00,2024-03-07 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.63,31.39,0.61,1.63
2024-03-07 22:55:00+00:00,2024-03-07 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,32.87,30.74,0.35,1.78
2024-03-08 01:10:00+00:00,2024-03-08 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.18,32.96,-0.0,1.22
2024-03-08 03:25:00+00:00,2024-03-08 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.17,32.08,-0.0,1.09
2024-03-08 04:55:00+00:00,2024-03-08 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.97,25.36,-0.0,0.61
2024-03-08 07:10:00+00:00,2024-03-08 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.13,20.69,-0.0,0.44
2024-03-08 09:25:00+00:00,2024-03-08 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.81,21.49,-0.0,0.32
2024-03-08 11:40:00+00:00,2024-03-08 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.84,24.85,-0.0,0.99
2024-03-08 13:55:00+00:00,2024-03-08 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.38,36.42,-0.1,1.06
2024-03-08 16:10:00+00:00,2024-03-08 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.01,22.04,-0.0,0.97
2024-03-08 18:25:00+00:00,2024-03-08 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.78,20.92,-0.0,0.86
2024-03-08 20:40:00+00:00,2024-03-08 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.23,20.47,-0.0,0.76
2024-03-08 22:55:00+00:00,2024-03-08 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.58,25.1,-0.0,1.48
2024-03-09 01:10:00+00:00,2024-03-09 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.47,24.21,-0.0,1.26
2024-03-09 03:25:00+00:00,2024-03-09 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.76,22.63,-0.0,1.13
2024-03-09 04:55:00+00:00,2024-03-09 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.52,18.56,-0.0,0.96
2024-03-09 07:10:00+00:00,2024-03-09 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.57,17.69,-0.0,0.88
2024-03-09 09:25:00+00:00,2024-03-09 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.11,17.36,-0.0,0.75
2024-03-09 11:40:00+00:00,2024-03-09 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.31,20.53,-0.0,0.78
2024-03-09 13:55:00+00:00,2024-03-09 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.12,19.96,-0.0,1.16
2024-03-09 16:10:00+00:00,2024-03-09 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.28,21.92,-0.0,1.36
2024-03-09 18:25:00+00:00,2024-03-09 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.3,21.94,-0.0,1.36
2024-03-09 20:40:00+00:00,2024-03-09 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.0,21.62,-0.0,1.38
2024-03-09 22:55:00+00:00,2024-03-09 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,33.13,31.74,-0.0,1.39
2024-03-10 01:10:00+00:00,2024-03-10 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.28,32.8,-0.0,1.48
2024-03-10 03:25:00+00:00,2024-03-10 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.08,21.88,-0.0,1.2
2024-03-10 04:55:00+00:00,2024-03-10 05:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.37,21.63,-0.0,0.74
2024-03-10 07:10:00+00:00,2024-03-10 07:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.8,20.23,-0.0,0.57
2024-03-10 09:25:00+00:00,2024-03-10 09:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.73,20.34,-0.0,0.39
2024-03-10 11:40:00+00:00,2024-03-10 11:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.7,20.97,-0.0,0.73
2024-03-10 13:55:00+00:00,2024-03-10 14:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.76,21.91,-0.0,0.85
2024-03-10 16:10:00+00:00,2024-03-10 16:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.78,23.83,-0.0,0.95
2024-03-10 18:25:00+00:00,2024-03-10 18:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.0,20.08,-0.0,0.92
2024-03-10 20:40:00+00:00,2024-03-10 20:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.21,21.13,-0.0,1.08
2024-03-10 22:55:00+00:00,2024-03-10 23:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.06,27.19,-0.0,1.87
2024-03-11 01:10:00+00:00,2024-03-11 01:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.37,29.62,-0.0,1.75
2024-03-11 03:25:00+00:00,2024-03-11 03:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.66,20.51,-0.0,1.15
2024-03-11 03:55:00+00:00,2024-03-11 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.94,21.66,-0.0,1.28
2024-03-11 06:10:00+00:00,2024-03-11 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.96,19.06,-0.0,0.9
2024-03-11 08:25:00+00:00,2024-03-11 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.73,20.91,-0.0,0.82
2024-03-11 10:40:00+00:00,2024-03-11 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,28.31,26.41,-0.0,1.9
2024-03-11 12:55:00+00:00,2024-03-11 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.36,32.14,-0.0,2.22
2024-03-11 15:10:00+00:00,2024-03-11 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.91,21.37,-0.0,1.54
2024-03-11 17:25:00+00:00,2024-03-11 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.35,19.14,-0.0,1.21
2024-03-11 19:40:00+00:00,2024-03-11 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.45,16.48,-0.0,0.97
2024-03-11 21:55:00+00:00,2024-03-11 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.27,16.29,-0.0,0.98
2024-03-12 00:10:00+00:00,2024-03-12 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.12,24.55,-0.0,1.57
2024-03-12 02:25:00+00:00,2024-03-12 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.84,30.32,-0.0,1.52
2024-03-12 03:55:00+00:00,2024-03-12 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.81,20.95,-0.0,0.86
2024-03-12 06:10:00+00:00,2024-03-12 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.61,19.02,-0.0,0.59
2024-03-12 08:25:00+00:00,2024-03-12 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.1,18.58,-0.0,0.52
2024-03-12 10:40:00+00:00,2024-03-12 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.31,28.54,-0.0,1.77
2024-03-12 12:55:00+00:00,2024-03-12 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.34,33.88,-0.0,1.46
2024-03-12 15:10:00+00:00,2024-03-12 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.87,18.78,-0.0,1.09
2024-03-12 17:25:00+00:00,2024-03-12 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,3.39,3.22,-0.0,0.17
2024-03-12 19:40:00+00:00,2024-03-12 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,14.34,13.57,-0.0,0.77
2024-03-12 21:55:00+00:00,2024-03-12 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.96,18.96,-0.0,1.0
2024-03-13 00:10:00+00:00,2024-03-13 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.36,23.24,-0.0,1.12
2024-03-13 02:25:00+00:00,2024-03-13 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.44,26.38,-0.0,1.06
2024-03-13 03:55:00+00:00,2024-03-13 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.78,17.48,-0.0,0.3
2024-03-13 06:10:00+00:00,2024-03-13 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.75,17.44,-0.0,0.31
2024-03-13 08:25:00+00:00,2024-03-13 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.42,19.3,-0.0,0.12
2024-03-13 10:40:00+00:00,2024-03-13 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.44,28.53,-0.0,0.91
2024-03-13 12:55:00+00:00,2024-03-13 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,27.96,26.94,-0.0,1.02
2024-03-13 15:10:00+00:00,2024-03-13 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.11,20.14,-0.0,0.97
2024-03-13 17:25:00+00:00,2024-03-13 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,10.72,10.23,-0.0,0.49
2024-03-13 19:40:00+00:00,2024-03-13 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,7.64,7.28,-0.0,0.36
2024-03-13 21:55:00+00:00,2024-03-13 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.53,18.85,-0.0,0.68
2024-03-14 00:10:00+00:00,2024-03-14 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.98,22.16,-0.0,0.82
2024-03-14 02:25:00+00:00,2024-03-14 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,29.91,29.21,-0.0,0.7
2024-03-14 03:55:00+00:00,2024-03-14 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.42,21.23,-0.0,0.19
2024-03-14 06:10:00+00:00,2024-03-14 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.97,18.73,-0.0,0.24
2024-03-14 08:25:00+00:00,2024-03-14 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.81,19.48,-0.0,0.33
2024-03-14 10:40:00+00:00,2024-03-14 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,31.54,30.92,-0.0,0.62
2024-03-14 12:55:00+00:00,2024-03-14 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.42,33.23,-0.0,1.19
2024-03-14 15:10:00+00:00,2024-03-14 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.93,19.04,-0.0,0.89
2024-03-14 17:25:00+00:00,2024-03-14 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,17.6,16.76,-0.0,0.84
2024-03-14 19:40:00+00:00,2024-03-14 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.19,17.49,-0.0,0.7
2024-03-14 21:55:00+00:00,2024-03-14 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.7,18.91,-0.0,0.79
2024-03-15 00:10:00+00:00,2024-03-15 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,25.39,24.37,-0.0,1.02
2024-03-15 02:25:00+00:00,2024-03-15 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.15,21.26,-0.0,0.89
2024-03-15 03:55:00+00:00,2024-03-15 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,16.07,15.65,-0.0,0.42
2024-03-15 06:10:00+00:00,2024-03-15 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,16.72,16.41,-0.0,0.31
2024-03-15 08:25:00+00:00,2024-03-15 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,14.66,14.34,-0.0,0.32
2024-03-15 10:40:00+00:00,2024-03-15 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.83,19.16,-0.0,0.67
2024-03-15 12:55:00+00:00,2024-03-15 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.61,23.64,-0.0,0.97
2024-03-15 15:10:00+00:00,2024-03-15 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,23.46,22.6,-0.0,0.86
2024-03-15 17:25:00+00:00,2024-03-15 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.13,21.28,-0.0,0.85
2024-03-15 19:40:00+00:00,2024-03-15 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.92,22.06,-0.0,0.86
2024-03-15 21:55:00+00:00,2024-03-15 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.87,23.75,-0.0,1.12
2024-03-16 00:10:00+00:00,2024-03-16 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,26.58,25.66,-0.0,0.92
2024-03-16 02:25:00+00:00,2024-03-16 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,30.54,29.34,-0.0,1.2
2024-03-16 03:55:00+00:00,2024-03-16 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.28,21.65,-0.0,0.63
2024-03-16 06:10:00+00:00,2024-03-16 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,20.19,19.7,-0.0,0.49
2024-03-16 08:25:00+00:00,2024-03-16 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,19.29,18.75,-0.0,0.54
2024-03-16 10:40:00+00:00,2024-03-16 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,22.22,21.36,-0.0,0.86
2024-03-16 12:55:00+00:00,2024-03-16 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,21.82,20.66,-0.0,1.16
2024-03-16 15:10:00+00:00,2024-03-16 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,24.49,23.15,-0.0,1.34
2024-03-16 17:25:00+00:00,2024-03-16 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.18,17.12,-0.0,1.06
2024-03-16 19:40:00+00:00,2024-03-16 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.72,17.69,-0.0,1.03
2024-03-16 21:55:00+00:00,2024-03-16 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,18.53,17.63,-0.0,0.9
